campaign_id,nodes,edges,cyber_nodes,video_nodes,hub_nodes,mean_score,max_score
2319,1,0,0,0,1,0.038753798298877096,0.038753798298877096
1491,1,0,0,0,1,0.038750676619425106,0.038750676619425106
1515,1,0,0,0,1,0.03874742938221104,0.03874742938221104
939,1,0,0,0,1,0.03874668717683964,0.03874668717683964
1144,1,0,0,0,1,0.03874665100818866,0.03874665100818866
857,1,0,0,0,1,0.03874421583862279,0.03874421583862279
2064,1,0,0,0,1,0.03874264808852726,0.03874264808852726
1999,1,0,0,0,1,0.03873973201093228,0.03873973201093228
1877,1,0,0,0,1,0.038727888673347755,0.038727888673347755
586,1,0,0,0,1,0.03872381100836293,0.03872381100836293
801,1,0,0,0,1,0.03871959359289891,0.03871959359289891
989,1,0,0,0,1,0.03871717080500428,0.03871717080500428
2548,1,0,0,0,1,0.038713975050802055,0.038713975050802055
462,1,0,0,0,1,0.038711901519468545,0.038711901519468545
465,1,0,0,0,1,0.03870949294660625,0.03870949294660625
2234,1,0,0,0,1,0.038704332156017075,0.038704332156017075
2353,1,0,0,0,1,0.03870178088834957,0.03870178088834957
1549,1,0,0,0,1,0.0386812729638908,0.0386812729638908
2386,1,0,0,0,1,0.03868106116499495,0.03868106116499495
261,1,0,0,0,1,0.038675599231294384,0.038675599231294384
2366,1,0,0,0,1,0.03867175740651572,0.03867175740651572
905,1,0,0,0,1,0.0386677886666661,0.0386677886666661
1447,1,0,0,0,1,0.03866427553335601,0.03866427553335601
1014,1,0,0,0,1,0.03866176280604673,0.03866176280604673
880,1,0,0,0,1,0.03865988200276642,0.03865988200276642
2561,1,0,0,0,1,0.038659777312127996,0.038659777312127996
474,1,0,0,0,1,0.038655154845147914,0.038655154845147914
888,1,0,0,0,1,0.038651871082934976,0.038651871082934976
588,1,0,0,0,1,0.03865106341100605,0.03865106341100605
2655,1,0,0,0,1,0.03865021229958019,0.03865021229958019
1936,1,0,0,0,1,0.03865000128461121,0.03865000128461121
1768,1,0,0,0,1,0.03864910355587693,0.03864910355587693
512,1,0,0,0,1,0.03864439727483367,0.03864439727483367
1444,1,0,0,0,1,0.038641334498100005,0.038641334498100005
47,1,0,0,0,1,0.03863996138232853,0.03863996138232853
168,1,0,0,0,1,0.0386393885020108,0.0386393885020108
559,1,0,0,0,1,0.03863916868786823,0.03863916868786823
2343,1,0,0,0,1,0.038636828366500564,0.038636828366500564
2354,1,0,0,0,1,0.03862515890338817,0.03862515890338817
2623,1,0,0,0,1,0.03862433141411794,0.03862433141411794
1393,1,0,0,0,1,0.0386200074272355,0.0386200074272355
599,1,0,0,0,1,0.03861958361245623,0.03861958361245623
518,1,0,0,0,1,0.038618052011476715,0.038618052011476715
1422,1,0,0,0,1,0.03861709334451979,0.03861709334451979
1720,1,0,0,0,1,0.03861359979442059,0.03861359979442059
1259,1,0,0,0,1,0.03861269762492546,0.03861269762492546
2301,1,0,0,0,1,0.03860832883786686,0.03860832883786686
2095,1,0,0,0,1,0.03860586053818153,0.03860586053818153
957,1,0,0,0,1,0.0386047947656846,0.0386047947656846
1651,1,0,0,0,1,0.03859479863212221,0.03859479863212221
806,1,0,0,0,1,0.038580311755416076,0.038580311755416076
2614,1,0,0,0,1,0.03857937513483314,0.03857937513483314
567,1,0,0,0,1,0.03857897753610753,0.03857897753610753
521,1,0,0,0,1,0.03857320629247572,0.03857320629247572
485,1,0,0,0,1,0.03856367843385865,0.03856367843385865
2332,1,0,0,0,1,0.03855318045818603,0.03855318045818603
107,1,0,0,0,1,0.03855006348461622,0.03855006348461622
1015,1,0,0,0,1,0.03854308855094424,0.03854308855094424
1230,1,0,0,0,1,0.038538724201654315,0.038538724201654315
1283,1,0,0,0,1,0.038534302906551736,0.038534302906551736
2214,1,0,0,0,1,0.038533053188034086,0.038533053188034086
136,1,0,0,0,1,0.03853192520001929,0.03853192520001929
183,1,0,0,0,1,0.03853134386882251,0.03853134386882251
823,1,0,0,0,1,0.0385291707980586,0.0385291707980586
539,1,0,0,0,1,0.0385214344586281,0.0385214344586281
264,1,0,0,0,1,0.03851823115942934,0.03851823115942934
828,1,0,0,0,1,0.03851574967039749,0.03851574967039749
997,1,0,0,0,1,0.03850987839597175,0.03850987839597175
1274,1,0,0,0,1,0.0385081860349778,0.0385081860349778
1602,1,0,0,0,1,0.03850786486376683,0.03850786486376683
2314,1,0,0,0,1,0.03850655481498444,0.03850655481498444
305,1,0,0,0,1,0.0385035718661471,0.0385035718661471
739,1,0,0,0,1,0.0385023643479073,0.0385023643479073
958,1,0,0,0,1,0.03850100293685707,0.03850100293685707
1026,1,0,0,0,1,0.03849430881425443,0.03849430881425443
1020,1,0,0,0,1,0.03849151366942069,0.03849151366942069
1500,1,0,0,0,1,0.038481372435939735,0.038481372435939735
1742,1,0,0,0,1,0.03847568156978654,0.03847568156978654
970,1,0,0,0,1,0.03847490559619251,0.03847490559619251
620,1,0,0,0,1,0.03846731615285739,0.03846731615285739
2509,1,0,0,0,1,0.03846187963323715,0.03846187963323715
2473,1,0,0,0,1,0.038453621127825056,0.038453621127825056
1432,1,0,0,0,1,0.03844865645652434,0.03844865645652434
1674,1,0,0,0,1,0.03844712690717498,0.03844712690717498
697,1,0,0,0,1,0.03844608708430519,0.03844608708430519
513,1,0,0,0,1,0.03843598714359569,0.03843598714359569
1726,1,0,0,0,1,0.038434315408837245,0.038434315408837245
2551,1,0,0,0,1,0.03843142854429797,0.03843142854429797
1307,1,0,0,0,1,0.03842998565749909,0.03842998565749909
652,1,0,0,0,1,0.0384267892903941,0.0384267892903941
848,1,0,0,0,1,0.03842204639318072,0.03842204639318072
342,1,0,0,0,1,0.03841934993786529,0.03841934993786529
410,1,0,0,0,1,0.03840866320907483,0.03840866320907483
2628,1,0,0,0,1,0.03840503789191016,0.03840503789191016
843,1,0,0,0,1,0.03838520799348139,0.03838520799348139
2550,1,0,0,0,1,0.038357160991398125,0.038357160991398125
1141,1,0,0,0,1,0.038355683323182406,0.038355683323182406
256,1,0,0,0,1,0.03834349390210068,0.03834349390210068
1249,1,0,0,0,1,0.03834044801402835,0.03834044801402835
2157,1,0,0,0,1,0.03833868499749911,0.03833868499749911
62,1,0,0,0,1,0.03833054721289917,0.03833054721289917
385,1,0,0,0,1,0.038324294837177614,0.038324294837177614
306,1,0,0,0,1,0.03831596194767728,0.03831596194767728
2325,1,0,0,0,1,0.03830798145321238,0.03830798145321238
902,1,0,0,0,1,0.03829985536238482,0.03829985536238482
1173,1,0,0,0,1,0.03829095585360261,0.03829095585360261
556,1,0,0,0,1,0.03828558403597198,0.03828558403597198
1735,1,0,0,0,1,0.03828290826827188,0.03828290826827188
1038,1,0,0,0,1,0.03827622764071226,0.03827622764071226
1594,1,0,0,0,1,0.03827008949879415,0.03827008949879415
2593,1,0,0,0,1,0.03826711761351342,0.03826711761351342
2588,1,0,0,0,1,0.03826366585975659,0.03826366585975659
2441,1,0,0,0,1,0.038253099127933815,0.038253099127933815
182,1,0,0,0,1,0.038253063543532785,0.038253063543532785
2046,1,0,0,0,1,0.03825168032779173,0.03825168032779173
2127,1,0,0,0,1,0.03823900901933369,0.03823900901933369
2184,1,0,0,0,1,0.038238576416293815,0.038238576416293815
643,1,0,0,0,1,0.03823523444033246,0.03823523444033246
1248,1,0,0,0,1,0.03822909933748178,0.03822909933748178
712,1,0,0,0,1,0.038221635862711344,0.038221635862711344
74,1,0,0,0,1,0.038219673141740636,0.038219673141740636
2012,1,0,0,0,1,0.03821622144913786,0.03821622144913786
994,1,0,0,0,1,0.03821392800631626,0.03821392800631626
1917,1,0,0,0,1,0.03820585588380817,0.03820585588380817
1046,1,0,0,0,1,0.038195579495199354,0.038195579495199354
1326,1,0,0,0,1,0.038190757113181636,0.038190757113181636
653,1,0,0,0,1,0.038189938677198706,0.038189938677198706
293,1,0,0,0,1,0.038183469235623685,0.038183469235623685
217,1,0,0,0,1,0.0381825133946573,0.0381825133946573
824,1,0,0,0,1,0.038158673655418696,0.038158673655418696
2483,1,0,0,0,1,0.03815226274583065,0.03815226274583065
2410,1,0,0,0,1,0.03814054132321923,0.03814054132321923
785,1,0,0,0,1,0.03814016062694303,0.03814016062694303
206,1,0,0,0,1,0.03813845665900689,0.03813845665900689
506,1,0,0,0,1,0.038130296319265775,0.038130296319265775
1177,1,0,0,0,1,0.038127432298083436,0.038127432298083436
1003,1,0,0,0,1,0.038114727771747285,0.038114727771747285
614,1,0,0,0,1,0.038112041239730166,0.038112041239730166
1244,1,0,0,0,1,0.038107102231685605,0.038107102231685605
1595,1,0,0,0,1,0.038104554628227545,0.038104554628227545
706,1,0,0,0,1,0.038096989825515196,0.038096989825515196
426,1,0,0,0,1,0.03809312387556241,0.03809312387556241
2185,1,0,0,0,1,0.038080902533503436,0.038080902533503436
437,1,0,0,0,1,0.03807541685721254,0.03807541685721254
2505,1,0,0,0,1,0.038062476300444265,0.038062476300444265
852,1,0,0,0,1,0.038033757366259247,0.038033757366259247
374,1,0,0,0,1,0.03803328146722265,0.03803328146722265
1455,1,0,0,0,1,0.03802591630463758,0.03802591630463758
55,1,0,0,0,1,0.038015143706636244,0.038015143706636244
1309,1,0,0,0,1,0.038011846030925736,0.038011846030925736
191,1,0,0,0,1,0.03799727871781805,0.03799727871781805
2618,1,0,0,0,1,0.037987918668374865,0.037987918668374865
234,1,0,0,0,1,0.037986604540777756,0.037986604540777756
1398,1,0,0,0,1,0.037977034213716086,0.037977034213716086
2523,1,0,0,0,1,0.03796510885718632,0.03796510885718632
2154,1,0,0,0,1,0.037963016555536466,0.037963016555536466
1324,1,0,0,0,1,0.03796175375772308,0.03796175375772308
946,1,0,0,0,1,0.03796041155083532,0.03796041155083532
2501,1,0,0,0,1,0.03795299282606222,0.03795299282606222
1440,1,0,0,0,1,0.03794612797198895,0.03794612797198895
2467,1,0,0,0,1,0.03793545122671738,0.03793545122671738
2225,1,0,0,0,1,0.03792434598724101,0.03792434598724101
1719,1,0,0,0,1,0.037921657954066684,0.037921657954066684
1527,1,0,0,0,1,0.037919187335598396,0.037919187335598396
2044,1,0,0,0,1,0.03791912159732258,0.03791912159732258
147,1,0,0,0,1,0.03791237367552899,0.03791237367552899
1010,1,0,0,0,1,0.03791013337953645,0.03791013337953645
2599,1,0,0,0,1,0.03790992826103129,0.03790992826103129
2544,1,0,0,0,1,0.037908765489326035,0.037908765489326035
1341,1,0,0,0,1,0.03790648415973576,0.03790648415973576
2656,1,0,0,0,1,0.03790286356472039,0.03790286356472039
503,1,0,0,0,1,0.03789881995720003,0.03789881995720003
1816,1,0,0,0,1,0.03788583466500108,0.03788583466500108
1372,1,0,0,0,1,0.03788370778945665,0.03788370778945665
1043,1,0,0,0,1,0.03787893147483315,0.03787893147483315
2342,1,0,0,0,1,0.03787397974543356,0.03787397974543356
520,1,0,0,0,1,0.03787284118372593,0.03787284118372593
2244,1,0,0,0,1,0.03787197301095969,0.03787197301095969
2148,1,0,0,0,1,0.0378629612763933,0.0378629612763933
2054,1,0,0,0,1,0.03786216518032446,0.03786216518032446
1806,1,0,0,0,1,0.037857002876872714,0.037857002876872714
2531,1,0,0,0,1,0.037856210400279804,0.037856210400279804
2494,1,0,0,0,1,0.03785444559359152,0.03785444559359152
549,1,0,0,0,1,0.03783667329468125,0.03783667329468125
154,1,0,0,0,1,0.03783471064626171,0.03783471064626171
2250,1,0,0,0,1,0.037833500356936854,0.037833500356936854
778,1,0,0,0,1,0.03783048428832073,0.03783048428832073
1718,1,0,0,0,1,0.037819023424182606,0.037819023424182606
798,1,0,0,0,1,0.03781712539034878,0.03781712539034878
850,1,0,0,0,1,0.037813960990758455,0.037813960990758455
2504,1,0,0,0,1,0.03777416140295826,0.03777416140295826
212,1,0,0,0,1,0.037767804472379735,0.037767804472379735
2642,1,0,0,0,1,0.03776590336486956,0.03776590336486956
615,1,0,0,0,1,0.03776019363206057,0.03776019363206057
2163,1,0,0,0,1,0.037750666618674183,0.037750666618674183
2654,1,0,0,0,1,0.03775012667294315,0.03775012667294315
927,1,0,0,0,1,0.03774098965950334,0.03774098965950334
1579,1,0,0,0,1,0.03773544925758712,0.03773544925758712
1707,1,0,0,0,1,0.03772975941619112,0.03772975941619112
2212,1,0,0,0,1,0.037714801878876957,0.037714801878876957
886,1,0,0,0,1,0.037702267168799784,0.037702267168799784
417,1,0,0,0,1,0.037676773032084276,0.037676773032084276
2646,1,0,0,0,1,0.037673288488874385,0.037673288488874385
215,1,0,0,0,1,0.03766938485159573,0.03766938485159573
637,1,0,0,0,1,0.037666880088854354,0.037666880088854354
2014,1,0,0,0,1,0.037661973088389054,0.037661973088389054
879,1,0,0,0,1,0.037654855387521086,0.037654855387521086
742,1,0,0,0,1,0.03765154591913609,0.03765154591913609
1301,1,0,0,0,1,0.03764684190363801,0.03764684190363801
365,1,0,0,0,1,0.03764494713553169,0.03764494713553169
983,1,0,0,0,1,0.0376373154937978,0.0376373154937978
501,1,0,0,0,1,0.03762149870061441,0.03762149870061441
1323,1,0,0,0,1,0.0376211038965745,0.0376211038965745
1210,1,0,0,0,1,0.03761869984818796,0.03761869984818796
1794,1,0,0,0,1,0.03761377359236524,0.03761377359236524
2480,1,0,0,0,1,0.03761352886893177,0.03761352886893177
1220,1,0,0,0,1,0.03760486386596502,0.03760486386596502
565,1,0,0,0,1,0.03760443541018952,0.03760443541018952
1032,1,0,0,0,1,0.037600990197520404,0.037600990197520404
1349,1,0,0,0,1,0.037599730331365606,0.037599730331365606
2427,1,0,0,0,1,0.03759030545816417,0.03759030545816417
1956,1,0,0,0,1,0.0375898666874149,0.0375898666874149
1390,1,0,0,0,1,0.03758588438963866,0.03758588438963866
2180,1,0,0,0,1,0.03757258836224979,0.03757258836224979
1913,1,0,0,0,1,0.037571680861913086,0.037571680861913086
1319,1,0,0,0,1,0.03754312193819169,0.03754312193819169
1355,1,0,0,0,1,0.037537313484655666,0.037537313484655666
301,1,0,0,0,1,0.03752624853695513,0.03752624853695513
198,1,0,0,0,1,0.037520365637105924,0.037520365637105924
1922,1,0,0,0,1,0.037517075399802646,0.037517075399802646
311,1,0,0,0,1,0.037508951325907036,0.037508951325907036
2282,1,0,0,0,1,0.037502574648641374,0.037502574648641374
619,1,0,0,0,1,0.037498110764417336,0.037498110764417336
367,1,0,0,0,1,0.03749262103474002,0.03749262103474002
2396,1,0,0,0,1,0.037485284778402315,0.037485284778402315
240,1,0,0,0,1,0.03748201718317368,0.03748201718317368
1456,1,0,0,0,1,0.03747939297574233,0.03747939297574233
2172,1,0,0,0,1,0.03747752573198942,0.03747752573198942
711,1,0,0,0,1,0.0374738014588544,0.0374738014588544
631,1,0,0,0,1,0.03747334032521037,0.03747334032521037
1939,1,0,0,0,1,0.037470819731067403,0.037470819731067403
1401,1,0,0,0,1,0.03746513819126422,0.03746513819126422
1838,1,0,0,0,1,0.0374568351487287,0.0374568351487287
330,1,0,0,0,1,0.03745153812069745,0.03745153812069745
1654,1,0,0,0,1,0.03745051654176261,0.03745051654176261
327,1,0,0,0,1,0.03744957668578769,0.03744957668578769
898,1,0,0,0,1,0.03744763865230404,0.03744763865230404
2271,1,0,0,0,1,0.03743979336666653,0.03743979336666653
1407,1,0,0,0,1,0.0374385987106149,0.0374385987106149
603,1,0,0,0,1,0.0374314972328884,0.0374314972328884
400,1,0,0,0,1,0.037431362218266796,0.037431362218266796
2191,1,0,0,0,1,0.037429240992901305,0.037429240992901305
71,1,0,0,0,1,0.03741044978064549,0.03741044978064549
1421,1,0,0,0,1,0.037406484812413036,0.037406484812413036
1778,1,0,0,0,1,0.03740498975702803,0.03740498975702803
1894,1,0,0,0,1,0.0373925115722473,0.0373925115722473
1504,1,0,0,0,1,0.037386722146863414,0.037386722146863414
1369,1,0,0,0,1,0.03738080205463528,0.03738080205463528
1986,1,0,0,0,1,0.03737982118274432,0.03737982118274432
1042,1,0,0,0,1,0.03737002913912845,0.03737002913912845
1974,1,0,0,0,1,0.03736454359493197,0.03736454359493197
2552,1,0,0,0,1,0.03736347694959651,0.03736347694959651
2285,1,0,0,0,1,0.03736224609868649,0.03736224609868649
543,1,0,0,0,1,0.037357658743698875,0.037357658743698875
1741,1,0,0,0,1,0.03735451862616179,0.03735451862616179
530,1,0,0,0,1,0.03735378395864513,0.03735378395864513
2339,1,0,0,0,1,0.03735193170406912,0.03735193170406912
433,1,0,0,0,1,0.03734110796751692,0.03734110796751692
533,1,0,0,0,1,0.037326296943747755,0.037326296943747755
2569,1,0,0,0,1,0.03732543386265709,0.03732543386265709
2438,1,0,0,0,1,0.03732434604866013,0.03732434604866013
1526,1,0,0,0,1,0.0373166315818548,0.0373166315818548
1124,1,0,0,0,1,0.03730939397004452,0.03730939397004452
307,1,0,0,0,1,0.037296006162373004,0.037296006162373004
550,1,0,0,0,1,0.037282676591169864,0.037282676591169864
2394,1,0,0,0,1,0.03726908567745179,0.03726908567745179
1948,1,0,0,0,1,0.037259204981536787,0.037259204981536787
1731,1,0,0,0,1,0.037243901112695606,0.037243901112695606
2549,1,0,0,0,1,0.03723958676924844,0.03723958676924844
2382,1,0,0,0,1,0.03723730998743377,0.03723730998743377
1582,1,0,0,0,1,0.03723506103374999,0.03723506103374999
1258,1,0,0,0,1,0.03723404693175966,0.03723404693175966
2217,1,0,0,0,1,0.037224964867340886,0.037224964867340886
988,1,0,0,0,1,0.0372197443512859,0.0372197443512859
1874,1,0,0,0,1,0.03721246167214048,0.03721246167214048
1746,1,0,0,0,1,0.03720797245096076,0.03720797245096076
1844,1,0,0,0,1,0.03719458514596321,0.03719458514596321
2581,1,0,0,0,1,0.03719101634735754,0.03719101634735754
813,1,0,0,0,1,0.03718999220239671,0.03718999220239671
2176,1,0,0,0,1,0.037188044900537516,0.037188044900537516
1117,1,0,0,0,1,0.037187828082913536,0.037187828082913536
1854,1,0,0,0,1,0.037174689318131005,0.037174689318131005
1645,1,0,0,0,1,0.037166615609962074,0.037166615609962074
933,1,0,0,0,1,0.037161433216885295,0.037161433216885295
663,1,0,0,0,1,0.03716084404699182,0.03716084404699182
767,1,0,0,0,1,0.03714122557914588,0.03714122557914588
336,1,0,0,0,1,0.037132956508652414,0.037132956508652414
726,1,0,0,0,1,0.03711440105438868,0.03711440105438868
1810,1,0,0,0,1,0.03709961715939293,0.03709961715939293
695,1,0,0,0,1,0.03709842484184207,0.03709842484184207
2322,1,0,0,0,1,0.037087330606072645,0.037087330606072645
334,1,0,0,0,1,0.037085786905985324,0.037085786905985324
2479,1,0,0,0,1,0.037076779574223735,0.037076779574223735
1714,1,0,0,0,1,0.037076471917988664,0.037076471917988664
1612,1,0,0,0,1,0.0370675502900029,0.0370675502900029
573,1,0,0,0,1,0.037055873672979175,0.037055873672979175
1185,1,0,0,0,1,0.03704854443958688,0.03704854443958688
1623,1,0,0,0,1,0.03702938878240845,0.03702938878240845
1106,1,0,0,0,1,0.03702352706211301,0.03702352706211301
1136,1,0,0,0,1,0.03701980304698476,0.03701980304698476
1205,1,0,0,0,1,0.037015062483119025,0.037015062483119025
1509,1,0,0,0,1,0.037009802112055706,0.037009802112055706
2022,1,0,0,0,1,0.037008702621089413,0.037008702621089413
2434,1,0,0,0,1,0.03700558893366156,0.03700558893366156
102,1,0,0,0,1,0.037003707374652924,0.037003707374652924
811,1,0,0,0,1,0.03700268006459183,0.03700268006459183
160,1,0,0,0,1,0.03699827604487878,0.03699827604487878
688,1,0,0,0,1,0.0369870225300311,0.0369870225300311
2175,1,0,0,0,1,0.036974436975918644,0.036974436975918644
1123,1,0,0,0,1,0.036962694439727224,0.036962694439727224
1673,1,0,0,0,1,0.03695850572122847,0.03695850572122847
2043,1,0,0,0,1,0.03691834806254655,0.03691834806254655
1277,1,0,0,0,1,0.036915124736710686,0.036915124736710686
2493,1,0,0,0,1,0.0369035275303622,0.0369035275303622
406,1,0,0,0,1,0.03688630495116221,0.03688630495116221
721,1,0,0,0,1,0.036876887485275255,0.036876887485275255
993,1,0,0,0,1,0.036860246934411235,0.036860246934411235
1928,1,0,0,0,1,0.0368568323077348,0.0368568323077348
1857,1,0,0,0,1,0.0368545785847106,0.0368545785847106
2199,1,0,0,0,1,0.03685398974600977,0.03685398974600977
237,1,0,0,0,1,0.036852319103578016,0.036852319103578016
243,1,0,0,0,1,0.03685027887629102,0.03685027887629102
529,1,0,0,0,1,0.03684940281459556,0.03684940281459556
1167,1,0,0,0,1,0.03684804405751005,0.03684804405751005
1865,1,0,0,0,1,0.036846852770948534,0.036846852770948534
2082,1,0,0,0,1,0.03683476430423796,0.03683476430423796
114,1,0,0,0,1,0.036805064691382006,0.036805064691382006
1804,1,0,0,0,1,0.036802024391437566,0.036802024391437566
193,1,0,0,0,1,0.036795853525348754,0.036795853525348754
1770,1,0,0,0,1,0.03679348369125123,0.03679348369125123
2161,1,0,0,0,1,0.03679059466525163,0.03679059466525163
1333,1,0,0,0,1,0.036771316305730835,0.036771316305730835
2435,1,0,0,0,1,0.03676033595429717,0.03676033595429717
929,1,0,0,0,1,0.03675584027375239,0.03675584027375239
975,1,0,0,0,1,0.036753865338945486,0.036753865338945486
1238,1,0,0,0,1,0.036732885193907244,0.036732885193907244
832,1,0,0,0,1,0.0367213616903825,0.0367213616903825
210,1,0,0,0,1,0.036710558193917456,0.036710558193917456
575,1,0,0,0,1,0.036700340263016794,0.036700340263016794
244,1,0,0,0,1,0.036684483487389015,0.036684483487389015
931,1,0,0,0,1,0.03668333698037092,0.03668333698037092
152,1,0,0,0,1,0.03668106744514097,0.03668106744514097
1158,1,0,0,0,1,0.036676778917902816,0.036676778917902816
1589,1,0,0,0,1,0.03667555055927329,0.03667555055927329
2638,1,0,0,0,1,0.03667532912677769,0.03667532912677769
221,1,0,0,0,1,0.03666762032311659,0.03666762032311659
1448,1,0,0,0,1,0.036667540974661836,0.036667540974661836
1072,1,0,0,0,1,0.0366652635649,0.0366652635649
1748,1,0,0,0,1,0.03665245770748811,0.03665245770748811
1149,1,0,0,0,1,0.03665207695662282,0.03665207695662282
361,1,0,0,0,1,0.036651090385982944,0.036651090385982944
2490,1,0,0,0,1,0.036648533085720233,0.036648533085720233
1505,1,0,0,0,1,0.03663645274641379,0.03663645274641379
2358,1,0,0,0,1,0.036626120762215914,0.036626120762215914
1328,1,0,0,0,1,0.036603924184434436,0.036603924184434436
2391,1,0,0,0,1,0.036602092204253145,0.036602092204253145
1308,1,0,0,0,1,0.03659299281364248,0.03659299281364248
2059,1,0,0,0,1,0.03659243452849847,0.03659243452849847
2651,1,0,0,0,1,0.03658147659883665,0.03658147659883665
2201,1,0,0,0,1,0.03657725239036484,0.03657725239036484
2211,1,0,0,0,1,0.03657330435477391,0.03657330435477391
809,1,0,0,0,1,0.03657252132742896,0.03657252132742896
523,1,0,0,0,1,0.03656546458707854,0.03656546458707854
561,1,0,0,0,1,0.03655371244163335,0.03655371244163335
2051,1,0,0,0,1,0.036538726154443195,0.036538726154443195
2011,1,0,0,0,1,0.03653343496336067,0.03653343496336067
477,1,0,0,0,1,0.03653328636621364,0.03653328636621364
1819,1,0,0,0,1,0.03653083203160375,0.03653083203160375
826,1,0,0,0,1,0.036527116661763295,0.036527116661763295
2454,1,0,0,0,1,0.036519317768154834,0.036519317768154834
924,1,0,0,0,1,0.03651295691816651,0.03651295691816651
1374,1,0,0,0,1,0.036509671550607824,0.036509671550607824
661,1,0,0,0,1,0.03650407536108635,0.03650407536108635
1387,1,0,0,0,1,0.036501016793404846,0.036501016793404846
1614,1,0,0,0,1,0.03649952569158851,0.03649952569158851
1977,1,0,0,0,1,0.036493441549341664,0.036493441549341664
122,1,0,0,0,1,0.036477826566171,0.036477826566171
1866,1,0,0,0,1,0.03646468289381254,0.03646468289381254
2497,1,0,0,0,1,0.03646276070416559,0.03646276070416559
1964,1,0,0,0,1,0.03645406620497785,0.03645406620497785
1457,1,0,0,0,1,0.03645118397203466,0.03645118397203466
1291,1,0,0,0,1,0.036441255871033966,0.036441255871033966
1018,1,0,0,0,1,0.036439630772741365,0.036439630772741365
1469,1,0,0,0,1,0.03643889996752163,0.03643889996752163
636,1,0,0,0,1,0.036434786802540385,0.036434786802540385
837,1,0,0,0,1,0.03643250397069052,0.03643250397069052
405,1,0,0,0,1,0.0364310256592559,0.0364310256592559
1322,1,0,0,0,1,0.03642612295025353,0.03642612295025353
755,1,0,0,0,1,0.036420864966520104,0.036420864966520104
1392,1,0,0,0,1,0.036417775647833904,0.036417775647833904
2149,1,0,0,0,1,0.0364125175045068,0.0364125175045068
2295,1,0,0,0,1,0.03640596195467702,0.03640596195467702
1923,1,0,0,0,1,0.03639906572914945,0.03639906572914945
2218,1,0,0,0,1,0.036385075520706384,0.036385075520706384
1817,1,0,0,0,1,0.03637852128476686,0.03637852128476686
672,1,0,0,0,1,0.036375200105664335,0.036375200105664335
1734,1,0,0,0,1,0.036368593652493994,0.036368593652493994
763,1,0,0,0,1,0.03636666164470075,0.03636666164470075
1759,1,0,0,0,1,0.03636551753411764,0.03636551753411764
380,1,0,0,0,1,0.036351209717065715,0.036351209717065715
1111,1,0,0,0,1,0.03634367935695073,0.03634367935695073
552,1,0,0,0,1,0.036317532418344865,0.036317532418344865
869,1,0,0,0,1,0.036316147180454124,0.036316147180454124
961,1,0,0,0,1,0.03630904962620774,0.03630904962620774
1538,1,0,0,0,1,0.03630825720559417,0.03630825720559417
1436,1,0,0,0,1,0.03630205565257603,0.03630205565257603
1379,1,0,0,0,1,0.03629572541092476,0.03629572541092476
1049,1,0,0,0,1,0.03629526224191355,0.03629526224191355
844,1,0,0,0,1,0.036288535763064005,0.036288535763064005
1508,1,0,0,0,1,0.03628495470517119,0.03628495470517119
339,1,0,0,0,1,0.03627210989569043,0.03627210989569043
866,1,0,0,0,1,0.03626823045076329,0.03626823045076329
2412,1,0,0,0,1,0.036255749236624835,0.036255749236624835
807,1,0,0,0,1,0.03624479537331988,0.03624479537331988
492,1,0,0,0,1,0.03623342363616603,0.03623342363616603
1764,1,0,0,0,1,0.03621530205200955,0.03621530205200955
364,1,0,0,0,1,0.036212784373861655,0.036212784373861655
1876,1,0,0,0,1,0.03621097779148485,0.03621097779148485
2278,1,0,0,0,1,0.036207619229204395,0.036207619229204395
1083,1,0,0,0,1,0.0362072155422076,0.0362072155422076
1135,1,0,0,0,1,0.03619613964830123,0.03619613964830123
819,1,0,0,0,1,0.03618458173130278,0.03618458173130278
509,1,0,0,0,1,0.03615666873366964,0.03615666873366964
2032,1,0,0,0,1,0.03615601282464823,0.03615601282464823
2092,1,0,0,0,1,0.03614552359207978,0.03614552359207978
131,1,0,0,0,1,0.03614411261365964,0.03614411261365964
1776,1,0,0,0,1,0.03614318796987976,0.03614318796987976
368,1,0,0,0,1,0.036134422304295574,0.036134422304295574
1953,1,0,0,0,1,0.03612808943787614,0.03612808943787614
416,1,0,0,0,1,0.036115113073687484,0.036115113073687484
1671,1,0,0,0,1,0.03611246145266332,0.03611246145266332
1443,1,0,0,0,1,0.036107750380399595,0.036107750380399595
1551,1,0,0,0,1,0.03610430435171779,0.03610430435171779
1472,1,0,0,0,1,0.036100527244893314,0.036100527244893314
1357,1,0,0,0,1,0.03609656830677092,0.03609656830677092
150,1,0,0,0,1,0.036084103278338296,0.036084103278338296
2605,1,0,0,0,1,0.03607029695679396,0.03607029695679396
1452,1,0,0,0,1,0.03606755913090313,0.03606755913090313
1310,1,0,0,0,1,0.03606562731511299,0.03606562731511299
328,1,0,0,0,1,0.036057441568443156,0.036057441568443156
1940,1,0,0,0,1,0.036049976855954326,0.036049976855954326
1223,1,0,0,0,1,0.03604474342019088,0.03604474342019088
255,1,0,0,0,1,0.03604371345094081,0.03604371345094081
2430,1,0,0,0,1,0.036041289637073426,0.036041289637073426
2420,1,0,0,0,1,0.03601671864173578,0.03601671864173578
2573,1,0,0,0,1,0.03601192206801004,0.03601192206801004
